"Year","Month","MonthT","Season","RiskRegion","Analyte","n","mean","sd","min","max","FullDate"
"2002","06","Jun","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2002 06"
"2002","07","Jul","Dry","NW Suisun","mercury",4,59.90675,119.8135,0,239.627,"2002 07"
"2002","07","Jul","Dry","NE Suisun","mercury",3,114.542176,198.190661656751,0,343.393,"2002 07"
"2002","07","Jul","Dry","SW Suisun","mercury",1,317.883,NA,317.883,317.883,"2002 07"
"2002","07","Jul","Dry","SE Suisun","mercury",1,0.000703262,NA,0.000703262,0.000703262,"2002 07"
"2002","07","Jul","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2002 07"
"2002","07","Jul","Dry","Confluence","mercury",4,17.887975,23.43284268036,0,49.3291,"2002 07"
"2002","07","Jul","Dry","Sacramento River","mercury",2,9.05e-05,6.29325035256027e-05,4.6e-05,0.000135,"2002 07"
"2002","07","Jul","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2002 07"
"2002","07","Jul","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2002 07"
"2002","07","Jul","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2002 07"
"2002","07","Jul","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2002 07"
"2002","07","Jul","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2002 07"
"2002","08","Aug","Dry","NW Suisun","mercury",4,119.104425,101.389283919337,43.1453,267.703,"2002 08"
"2002","08","Aug","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","Sacramento River","mercury",2,0.0003695,0.000467397582364308,3.9e-05,7e-04,"2002 08"
"2002","08","Aug","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","09","Sep","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","Sacramento River","mercury",2,5.2e-05,3.53553390593274e-05,2.7e-05,7.7e-05,"2002 09"
"2002","09","Sep","Dry","South Delta","mercury",5,0,0,0,0,"2002 09"
"2002","09","Sep","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","East Delta","mercury",1,0,NA,0,0,"2002 09"
"2002","09","Sep","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","10","Oct","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","Sacramento River","mercury",2,0.00145,0.00120208152801713,6e-04,0.0023,"2002 10"
"2002","10","Oct","Dry","South Delta","mercury",5,0,0,0,0,"2002 10"
"2002","10","Oct","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","East Delta","mercury",1,0,NA,0,0,"2002 10"
"2002","10","Oct","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","11","Nov","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","Sacramento River","mercury",2,3.95e-05,9.19238815542512e-06,3.3e-05,4.6e-05,"2002 11"
"2002","11","Nov","Wet","South Delta","mercury",4,0,0,0,0,"2002 11"
"2002","11","Nov","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","East Delta","mercury",1,0,NA,0,0,"2002 11"
"2002","11","Nov","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","12","Dec","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2002 12"
"2002","12","Dec","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2002 12"
"2002","12","Dec","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2002 12"
"2002","12","Dec","Wet","SE Suisun","mercury",6,0.00562327833333333,0.00439119702348422,0.00216842,0.0133978,"2002 12"
"2002","12","Dec","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2002 12"
"2002","12","Dec","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2002 12"
"2002","12","Dec","Wet","Sacramento River","mercury",2,0.000483,0.000589727055509581,6.6e-05,9e-04,"2002 12"
"2002","12","Dec","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2002 12"
"2002","12","Dec","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2002 12"
"2002","12","Dec","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2002 12"
"2002","12","Dec","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2002 12"
"2002","12","Dec","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2002 12"
"2003","01","Jan","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 01"
"2003","01","Jan","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 01"
"2003","01","Jan","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 01"
"2003","01","Jan","Wet","SE Suisun","mercury",3,0.00880676333333333,0.00440115213018516,0.00372979,0.0115412,"2003 01"
"2003","01","Jan","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 01"
"2003","01","Jan","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2003 01"
"2003","01","Jan","Wet","Sacramento River","mercury",2,5.05e-05,7.07106781186546e-07,5e-05,5.1e-05,"2003 01"
"2003","01","Jan","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2003 01"
"2003","01","Jan","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 01"
"2003","01","Jan","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2003 01"
"2003","01","Jan","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 01"
"2003","01","Jan","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 01"
"2003","02","Feb","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","02","Feb","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","02","Feb","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","02","Feb","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","02","Feb","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","02","Feb","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","02","Feb","Wet","Sacramento River","mercury",3,0.000143333333333333,9.33505936421046e-05,8.5e-05,0.000251,"2003 02"
"2003","02","Feb","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","02","Feb","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","02","Feb","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","02","Feb","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","02","Feb","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 02"
"2003","03","Mar","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 03"
"2003","03","Mar","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 03"
"2003","03","Mar","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 03"
"2003","03","Mar","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2003 03"
"2003","03","Mar","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 03"
"2003","03","Mar","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2003 03"
"2003","03","Mar","Wet","Sacramento River","mercury",3,0.000331,0.000493154134120358,2.7e-05,9e-04,"2003 03"
"2003","03","Mar","Wet","South Delta","mercury",5,0,0,0,0,"2003 03"
"2003","03","Mar","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 03"
"2003","03","Mar","Wet","East Delta","mercury",1,0,NA,0,0,"2003 03"
"2003","03","Mar","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 03"
"2003","03","Mar","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 03"
"2003","04","Apr","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 04"
"2003","04","Apr","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 04"
"2003","04","Apr","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 04"
"2003","04","Apr","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2003 04"
"2003","04","Apr","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 04"
"2003","04","Apr","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2003 04"
"2003","04","Apr","Wet","Sacramento River","mercury",2,6.3e-05,3.67695526217005e-05,3.7e-05,8.9e-05,"2003 04"
"2003","04","Apr","Wet","South Delta","mercury",4,0,0,0,0,"2003 04"
"2003","04","Apr","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 04"
"2003","04","Apr","Wet","East Delta","mercury",1,0,NA,0,0,"2003 04"
"2003","04","Apr","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 04"
"2003","04","Apr","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 04"
"2003","05","May","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 05"
"2003","05","May","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 05"
"2003","05","May","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 05"
"2003","05","May","Dry","SE Suisun","mercury",2,0.00503428,0.000978070099737233,0.00434268,0.00572588,"2003 05"
"2003","05","May","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 05"
"2003","05","May","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2003 05"
"2003","05","May","Dry","Sacramento River","mercury",2,6.65e-05,9.40452018978108e-05,0,0.000133,"2003 05"
"2003","05","May","Dry","South Delta","mercury",5,0,0,0,0,"2003 05"
"2003","05","May","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 05"
"2003","05","May","Dry","East Delta","mercury",1,0,NA,0,0,"2003 05"
"2003","05","May","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 05"
"2003","05","May","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 05"
"2003","06","Jun","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 06"
"2003","06","Jun","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 06"
"2003","06","Jun","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 06"
"2003","06","Jun","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2003 06"
"2003","06","Jun","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 06"
"2003","06","Jun","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2003 06"
"2003","06","Jun","Dry","Sacramento River","mercury",2,0.0004155,0.000543765114732455,3.1e-05,8e-04,"2003 06"
"2003","06","Jun","Dry","South Delta","mercury",4,0,0,0,0,"2003 06"
"2003","06","Jun","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 06"
"2003","06","Jun","Dry","East Delta","mercury",1,0.21,NA,0.21,0.21,"2003 06"
"2003","06","Jun","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 06"
"2003","06","Jun","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 06"
"2003","07","Jul","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","07","Jul","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 07"
"2003","08","Aug","Dry","NW Suisun","mercury",7,142.152329971429,133.506560377414,0,272,"2003 08"
"2003","08","Aug","Dry","NE Suisun","mercury",2,9,12.7279220613579,0,18,"2003 08"
"2003","08","Aug","Dry","SW Suisun","mercury",1,241,NA,241,241,"2003 08"
"2003","08","Aug","Dry","SE Suisun","mercury",3,50.0017604074,86.6010158593458,6.06122e-05,150,"2003 08"
"2003","08","Aug","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 08"
"2003","08","Aug","Dry","Confluence","mercury",4,11.776974514625,23.4820714648536,8.10585e-05,47,"2003 08"
"2003","08","Aug","Dry","Sacramento River","mercury",2,0.002134,0.00292176521986281,6.8e-05,0.0042,"2003 08"
"2003","08","Aug","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2003 08"
"2003","08","Aug","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 08"
"2003","08","Aug","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2003 08"
"2003","08","Aug","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 08"
"2003","08","Aug","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 08"
"2003","09","Sep","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","09","Sep","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 09"
"2003","10","Oct","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","10","Oct","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","10","Oct","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","10","Oct","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","10","Oct","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","10","Oct","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","10","Oct","Dry","Sacramento River","mercury",2,0,0,0,0,"2003 10"
"2003","10","Oct","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","10","Oct","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","10","Oct","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","10","Oct","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","10","Oct","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 10"
"2003","11","Nov","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","11","Nov","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 11"
"2003","12","Dec","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2003 12"
"2003","12","Dec","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2003 12"
"2003","12","Dec","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2003 12"
"2003","12","Dec","Wet","SE Suisun","mercury",3,0.00644839333333333,0.00310044540713642,0.00324422,0.00943349,"2003 12"
"2003","12","Dec","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2003 12"
"2003","12","Dec","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2003 12"
"2003","12","Dec","Wet","Sacramento River","mercury",2,0.000962,0.00115682669402119,0.000144,0.00178,"2003 12"
"2003","12","Dec","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2003 12"
"2003","12","Dec","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2003 12"
"2003","12","Dec","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2003 12"
"2003","12","Dec","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2003 12"
"2003","12","Dec","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2003 12"
"2004","01","Jan","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","01","Jan","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","01","Jan","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","01","Jan","Wet","SE Suisun","mercury",2,0.00609649,0.00134280991960888,0.00514698,0.007046,"2004 01"
"2004","01","Jan","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","01","Jan","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","01","Jan","Wet","Sacramento River","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","01","Jan","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","01","Jan","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","01","Jan","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","01","Jan","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","01","Jan","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2004 01"
"2004","02","Feb","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2004 02"
"2004","02","Feb","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2004 02"
"2004","02","Feb","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2004 02"
"2004","02","Feb","Wet","SE Suisun","mercury",5,0.00959026,0.00207207677507374,0.00600304,0.0112721,"2004 02"
"2004","02","Feb","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2004 02"
"2004","02","Feb","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2004 02"
"2004","02","Feb","Wet","Sacramento River","mercury",2,0.00908,0.000862670273047588,0.00847,0.00969,"2004 02"
"2004","02","Feb","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2004 02"
"2004","02","Feb","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2004 02"
"2004","02","Feb","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2004 02"
"2004","02","Feb","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2004 02"
"2004","02","Feb","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2004 02"
"2004","03","Mar","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","03","Mar","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","03","Mar","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","03","Mar","Wet","SE Suisun","mercury",4,0.0083828175,0.00144511238415045,0.00754732,0.0105415,"2004 03"
"2004","03","Mar","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","03","Mar","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","03","Mar","Wet","Sacramento River","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","03","Mar","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","03","Mar","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","03","Mar","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","03","Mar","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","03","Mar","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2004 03"
"2004","04","Apr","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","04","Apr","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","04","Apr","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","04","Apr","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","04","Apr","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","04","Apr","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","04","Apr","Wet","Sacramento River","mercury",3,0.000259666666666667,0.000398750966561002,2.1e-05,0.00072,"2004 04"
"2004","04","Apr","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","04","Apr","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","04","Apr","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","04","Apr","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","04","Apr","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2004 04"
"2004","05","May","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","Sacramento River","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","05","May","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2004 05"
"2004","06","Jun","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2004 06"
"2004","06","Jun","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2004 06"
"2004","06","Jun","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2004 06"
"2004","06","Jun","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2004 06"
"2004","06","Jun","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2004 06"
"2004","06","Jun","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2004 06"
"2004","06","Jun","Dry","Sacramento River","mercury",2,0.0014035,0.00193252283298283,3.7e-05,0.00277,"2004 06"
"2004","06","Jun","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2004 06"
"2004","06","Jun","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2004 06"
"2004","06","Jun","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2004 06"
